# Huayan Robotics HR_S50-2000 Point-to-Point Trajectory
# Generated: 2026-02-01
# Contact: yuesj@huayan-robotics.com
# Website: https://www.huayan-robotics.com
#
# Start (deg): 0.00, -90.00, 90.00, 0.00, -90.00, 0.00
# Goal (deg): 45.00, -60.00, 60.00, 30.00, -60.00, 45.00
# Total time: 25.46 s
# Sample rate: 250.00 Hz
# Points: 6366
#
# Units: time(s), position(deg), velocity(deg/s), acceleration(deg/s^2)
#
time,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc
7.468000,14.5807,-80.2796,80.2796,9.7204,-80.2796,14.5807,2.4725,1.6484,-1.6484,1.6484,1.6484,2.4725,22.9368,15.2912,-15.2912,15.2912,15.2912,22.9368
7.472000,14.5907,-80.2728,80.2728,9.7272,-80.2728,14.5907,2.5585,1.7057,-1.7057,1.7057,1.7057,2.5585,20.0458,13.3639,-13.3639,13.3639,13.3639,20.0458
7.476000,14.6011,-80.2659,80.2659,9.7341,-80.2659,14.6011,2.6327,1.7551,-1.7551,1.7551,1.7551,2.6327,17.0003,11.3335,-11.3335,11.3335,11.3335,17.0003
7.480000,14.6118,-80.2588,80.2588,9.7412,-80.2588,14.6118,2.6944,1.7963,-1.7963,1.7963,1.7963,2.6944,13.8256,9.2171,-9.2171,9.2171,9.2171,13.8256
7.484000,14.6227,-80.2516,80.2516,9.7484,-80.2516,14.6227,2.7432,1.8288,-1.8288,1.8288,1.8288,2.7432,10.5471,7.0314,-7.0314,7.0314,7.0314,10.5471
7.488000,14.6337,-80.2442,80.2442,9.7558,-80.2442,14.6337,2.7786,1.8524,-1.8524,1.8524,1.8524,2.7786,7.1901,4.7934,-4.7934,4.7934,4.7934,7.1901
7.492000,14.6449,-80.2368,80.2368,9.7632,-80.2368,14.6449,2.8006,1.8671,-1.8671,1.8671,1.8671,2.8006,3.7799,2.5199,-2.5199,2.5199,2.5199,3.7799
7.496000,14.6561,-80.2293,80.2293,9.7707,-80.2293,14.6561,2.8088,1.8726,-1.8726,1.8726,1.8726,2.8088,0.3418,0.2279,-0.2279,0.2279,0.2279,0.3418
7.500000,14.6673,-80.2218,80.2218,9.7782,-80.2218,14.6673,2.8033,1.8689,-1.8689,1.8689,1.8689,2.8033,-3.0987,-2.0658,2.0658,-2.0658,-2.0658,-3.0987
7.504000,14.6785,-80.2143,80.2143,9.7857,-80.2143,14.6785,2.7841,1.8561,-1.8561,1.8561,1.8561,2.7841,-6.5165,-4.3443,4.3443,-4.3443,-4.3443,-6.5165
7.508000,14.6896,-80.2070,80.2070,9.7930,-80.2070,14.6896,2.7513,1.8342,-1.8342,1.8342,1.8342,2.7513,-9.8861,-6.5907,6.5907,-6.5907,-6.5907,-9.8861
7.512000,14.7005,-80.1997,80.1997,9.8003,-80.1997,14.7005,2.7051,1.8034,-1.8034,1.8034,1.8034,2.7051,-13.1822,-8.7881,8.7881,-8.7881,-8.7881,-13.1822
7.516000,14.7112,-80.1925,80.1925,9.8075,-80.1925,14.7112,2.6459,1.7640,-1.7640,1.7640,1.7640,2.6459,-16.3794,-10.9196,10.9196,-10.9196,-10.9196,-16.3794
7.520000,14.7216,-80.1856,80.1856,9.8144,-80.1856,14.7216,2.5742,1.7161,-1.7161,1.7161,1.7161,2.5742,-19.4526,-12.9684,12.9684,-12.9684,-12.9684,-19.4526
7.524000,14.7318,-80.1788,80.1788,9.8212,-80.1788,14.7318,2.4905,1.6603,-1.6603,1.6603,1.6603,2.4905,-22.3762,-14.9175,14.9175,-14.9175,-14.9175,-22.3762
7.528000,14.7416,-80.1723,80.1723,9.8277,-80.1723,14.7416,2.3954,1.5970,-1.5970,1.5970,1.5970,2.3954,-25.1251,-16.7500,16.7500,-16.7500,-16.7500,-25.1251
7.532000,14.7509,-80.1660,80.1660,9.8340,-80.1660,14.7509,2.2898,1.5265,-1.5265,1.5265,1.5265,2.2898,-27.6738,-18.4492,18.4492,-18.4492,-18.4492,-27.6738
7.536000,14.7599,-80.1601,80.1601,9.8399,-80.1601,14.7599,2.1744,1.4496,-1.4496,1.4496,1.4496,2.1744,-29.9970,-19.9980,19.9980,-19.9980,-19.9980,-29.9970
7.540000,14.7683,-80.1545,80.1545,9.8455,-80.1545,14.7683,2.0501,1.3668,-1.3668,1.3668,1.3668,2.0501,-32.0694,-21.3796,21.3796,-21.3796,-21.3796,-32.0694
7.544000,14.7762,-80.1492,80.1492,9.8508,-80.1492,14.7762,1.9182,1.2788,-1.2788,1.2788,1.2788,1.9182,-33.8656,-22.5771,22.5771,-22.5771,-22.5771,-33.8656
7.548000,14.7836,-80.1442,80.1442,9.8558,-80.1442,14.7836,1.7796,1.1864,-1.1864,1.1864,1.1864,1.7796,-35.3604,-23.5736,23.5736,-23.5736,-23.5736,-35.3604
7.552000,14.7905,-80.1397,80.1397,9.8603,-80.1397,14.7905,1.6357,1.0905,-1.0905,1.0905,1.0905,1.6357,-36.5283,-24.3522,24.3522,-24.3522,-24.3522,-36.5283
7.556000,14.7967,-80.1355,80.1355,9.8645,-80.1355,14.7967,1.4879,0.9919,-0.9919,0.9919,0.9919,1.4879,-37.3442,-24.8961,24.8961,-24.8961,-24.8961,-37.3442
7.560000,14.8024,-80.1317,80.1317,9.8683,-80.1317,14.8024,1.3375,0.8916,-0.8916,0.8916,0.8916,1.3375,-37.7825,-25.1883,25.1883,-25.1883,-25.1883,-37.7825
7.564000,14.8074,-80.1284,80.1284,9.8716,-80.1284,14.8074,1.1861,0.7908,-0.7908,0.7908,0.7908,1.1861,-37.8180,-25.2120,25.2120,-25.2120,-25.2120,-37.8180
7.568000,14.8119,-80.1254,80.1254,9.8746,-80.1254,14.8119,1.0355,0.6903,-0.6903,0.6903,0.6903,1.0355,-37.4254,-24.9503,24.9503,-24.9503,-24.9503,-37.4254
7.572000,14.8157,-80.1229,80.1229,9.8771,-80.1229,14.8157,0.8873,0.5916,-0.5916,0.5916,0.5916,0.8873,-36.5794,-24.3862,24.3862,-24.3862,-24.3862,-36.5794
7.576000,14.8190,-80.1207,80.1207,9.8793,-80.1207,14.8190,0.7435,0.4957,-0.4957,0.4957,0.4957,0.7435,-35.2545,-23.5030,23.5030,-23.5030,-23.5030,-35.2545
7.580000,14.8217,-80.1189,80.1189,9.8811,-80.1189,14.8217,0.6060,0.4040,-0.4040,0.4040,0.4040,0.6060,-33.4255,-22.2836,22.2836,-22.2836,-22.2836,-33.4255
7.584000,14.8238,-80.1174,80.1174,9.8826,-80.1174,14.8238,0.4768,0.3179,-0.3179,0.3179,0.3179,0.4768,-31.0670,-20.7113,20.7113,-20.7113,-20.7113,-31.0670
7.588000,14.8255,-80.1163,80.1163,9.8837,-80.1163,14.8255,0.3582,0.2388,-0.2388,0.2388,0.2388,0.3582,-28.1537,-18.7691,18.7691,-18.7691,-18.7691,-28.1537
7.592000,14.8267,-80.1155,80.1155,9.8845,-80.1155,14.8267,0.2523,0.1682,-0.1682,0.1682,0.1682,0.2523,-24.6602,-16.4402,16.4402,-16.4402,-16.4402,-24.6602
7.596000,14.8275,-80.1150,80.1150,9.8850,-80.1150,14.8275,0.1617,0.1078,-0.1078,0.1078,0.1078,0.1617,-20.5614,-13.7076,13.7076,-13.7076,-13.7076,-20.5614
7.600000,14.8280,-80.1146,80.1146,9.8854,-80.1146,14.8280,0.0887,0.0591,-0.0591,0.0591,0.0591,0.0887,-15.8317,-10.5544,10.5544,-10.5544,-10.5544,-15.8317
7.604000,14.8283,-80.1145,80.1145,9.8855,-80.1145,14.8283,0.0359,0.0239,-0.0239,0.0239,0.0239,0.0359,-10.4458,-6.9639,6.9639,-6.9639,-6.9639,-10.4458
7.608000,14.8283,-80.1144,80.1144,9.8856,-80.1144,14.8283,0.0060,0.0040,-0.0040,0.0040,0.0040,0.0060,-4.3785,-2.9190,2.9190,-2.9190,-2.9190,-4.3785
7.612000,14.8284,-80.1144,80.1144,9.8856,-80.1144,14.8284,0.0018,0.0012,-0.0012,0.0012,0.0012,0.0018,2.3113,1.5408,-1.5408,1.5408,1.5408,2.3113
7.616000,14.8284,-80.1144,80.1144,9.8856,-80.1144,14.8284,0.0239,0.0159,-0.0159,0.0159,0.0159,0.0239,8.6279,5.7520,-5.7520,5.7520,5.7520,8.6279
7.620000,14.8286,-80.1143,80.1143,9.8857,-80.1143,14.8286,0.0699,0.0466,-0.0466,0.0466,0.0466,0.0699,14.2505,9.5004,-9.5004,9.5004,9.5004,14.2505
7.624000,14.8290,-80.1140,80.1140,9.8860,-80.1140,14.8290,0.1370,0.0913,-0.0913,0.0913,0.0913,0.1370,19.2047,12.8031,-12.8031,12.8031,12.8031,19.2047
7.628000,14.8297,-80.1135,80.1135,9.8865,-80.1135,14.8297,0.2226,0.1484,-0.1484,0.1484,0.1484,0.2226,23.5158,15.6772,-15.6772,15.6772,15.6772,23.5158
7.632000,14.8308,-80.1128,80.1128,9.8872,-80.1128,14.8308,0.3243,0.2162,-0.2162,0.2162,0.2162,0.3243,27.2096,18.1397,-18.1397,18.1397,18.1397,27.2096
7.636000,14.8323,-80.1118,80.1118,9.8882,-80.1118,14.8323,0.4395,0.2930,-0.2930,0.2930,0.2930,0.4395,30.3116,20.2077,-20.2077,20.2077,20.2077,30.3116
7.640000,14.8343,-80.1105,80.1105,9.8895,-80.1105,14.8343,0.5660,0.3773,-0.3773,0.3773,0.3773,0.5660,32.8472,21.8982,-21.8982,21.8982,21.8982,32.8472
7.644000,14.8368,-80.1088,80.1088,9.8912,-80.1088,14.8368,0.7016,0.4677,-0.4677,0.4677,0.4677,0.7016,34.8422,23.2281,-23.2281,23.2281,23.2281,34.8422
7.648000,14.8399,-80.1067,80.1067,9.8933,-80.1067,14.8399,0.8441,0.5627,-0.5627,0.5627,0.5627,0.8441,36.3220,24.2147,-24.2147,24.2147,24.2147,36.3220
7.652000,14.8436,-80.1043,80.1043,9.8957,-80.1043,14.8436,0.9915,0.6610,-0.6610,0.6610,0.6610,0.9915,37.3122,24.8748,-24.8748,24.8748,24.8748,37.3122
7.656000,14.8479,-80.1014,80.1014,9.8986,-80.1014,14.8479,1.1419,0.7613,-0.7613,0.7613,0.7613,1.1419,37.8383,25.2255,-25.2255,25.2255,25.2255,37.8383
7.660000,14.8527,-80.0982,80.0982,9.9018,-80.0982,14.8527,1.2936,0.8624,-0.8624,0.8624,0.8624,1.2936,37.9259,25.2839,-25.2839,25.2839,25.2839,37.9259
7.664000,14.8582,-80.0945,80.0945,9.9055,-80.0945,14.8582,1.4448,0.9632,-0.9632,0.9632,0.9632,1.4448,37.6006,25.0670,-25.0670,25.0670,25.0670,37.6006
7.668000,14.8643,-80.0905,80.0905,9.9095,-80.0905,14.8643,1.5939,1.0626,-1.0626,1.0626,1.0626,1.5939,36.8878,24.5919,-24.5919,24.5919,24.5919,36.8878
7.672000,14.8710,-80.0860,80.0860,9.9140,-80.0860,14.8710,1.7394,1.1596,-1.1596,1.1596,1.1596,1.7394,35.8133,23.8755,-23.8755,23.8755,23.8755,35.8133
7.676000,14.8782,-80.0812,80.0812,9.9188,-80.0812,14.8782,1.8800,1.2533,-1.2533,1.2533,1.2533,1.8800,34.4025,22.9350,-22.9350,22.9350,22.9350,34.4025
7.680000,14.8860,-80.0760,80.0760,9.9240,-80.0760,14.8860,2.0142,1.3428,-1.3428,1.3428,1.3428,2.0142,32.6809,21.7873,-21.7873,21.7873,21.7873,32.6809
7.684000,14.8943,-80.0705,80.0705,9.9295,-80.0705,14.8943,2.1410,1.4274,-1.4274,1.4274,1.4274,2.1410,30.6742,20.4495,-20.4495,20.4495,20.4495,30.6742
7.688000,14.9031,-80.0646,80.0646,9.9354,-80.0646,14.9031,2.2593,1.5062,-1.5062,1.5062,1.5062,2.2593,28.4078,18.9386,-18.9386,18.9386,18.9386,28.4078
7.692000,14.9124,-80.0584,80.0584,9.9416,-80.0584,14.9124,2.3680,1.5787,-1.5787,1.5787,1.5787,2.3680,25.9075,17.2716,-17.2716,17.2716,17.2716,25.9075
7.696000,14.9220,-80.0520,80.0520,9.9480,-80.0520,14.9220,2.4663,1.6442,-1.6442,1.6442,1.6442,2.4663,23.1985,15.4657,-15.4657,15.4657,15.4657,23.1985
7.700000,14.9321,-80.0453,80.0453,9.9547,-80.0453,14.9321,2.5533,1.7022,-1.7022,1.7022,1.7022,2.5533,20.3065,13.5377,-13.5377,13.5377,13.5377,20.3065
7.704000,14.9425,-80.0384,80.0384,9.9616,-80.0384,14.9425,2.6285,1.7523,-1.7523,1.7523,1.7523,2.6285,17.2571,11.5048,-11.5048,11.5048,11.5048,17.2571
7.708000,14.9531,-80.0313,80.0313,9.9687,-80.0313,14.9531,2.6912,1.7941,-1.7941,1.7941,1.7941,2.6912,14.0760,9.3840,-9.3840,9.3840,9.3840,14.0760
7.712000,14.9640,-80.0240,80.0240,9.9760,-80.0240,14.9640,2.7410,1.8273,-1.8273,1.8273,1.8273,2.7410,10.7887,7.1924,-7.1924,7.1924,7.1924,10.7887
7.716000,14.9750,-80.0167,80.0167,9.9833,-80.0167,14.9750,2.7774,1.8516,-1.8516,1.8516,1.8516,2.7774,7.4206,4.9471,-4.9471,4.9471,4.9471,7.4206
7.720000,14.9862,-80.0092,80.0092,9.9908,-80.0092,14.9862,2.8002,1.8668,-1.8668,1.8668,1.8668,2.8002,3.9975,2.6650,-2.6650,2.6650,2.6650,3.9975
7.724000,14.9974,-80.0017,80.0017,9.9983,-80.0017,14.9974,2.8093,1.8729,-1.8729,1.8729,1.8729,2.8093,0.5448,0.3632,-0.3632,0.3632,0.3632,0.5448
7.728000,15.0086,-79.9942,79.9942,10.0058,-79.9942,15.0086,2.8046,1.8697,-1.8697,1.8697,1.8697,2.8046,-2.9119,-1.9413,1.9413,-1.9413,-1.9413,-2.9119
7.732000,15.0198,-79.9868,79.9868,10.0132,-79.9868,15.0198,2.7861,1.8574,-1.8574,1.8574,1.8574,2.7861,-6.3470,-4.2314,4.2314,-4.2314,-4.2314,-6.3470
7.736000,15.0309,-79.9794,79.9794,10.0206,-79.9794,15.0309,2.7539,1.8359,-1.8359,1.8359,1.8359,2.7539,-9.7351,-6.4901,6.4901,-6.4901,-6.4901,-9.7351
7.740000,15.0418,-79.9721,79.9721,10.0279,-79.9721,15.0418,2.7083,1.8055,-1.8055,1.8055,1.8055,2.7083,-13.0505,-8.7003,8.7003,-8.7003,-8.7003,-13.0505
7.744000,15.0525,-79.9650,79.9650,10.0350,-79.9650,15.0525,2.6496,1.7664,-1.7664,1.7664,1.7664,2.6496,-16.2676,-10.8451,10.8451,-10.8451,-10.8451,-16.2676
7.748000,15.0630,-79.9580,79.9580,10.0420,-79.9580,15.0630,2.5783,1.7189,-1.7189,1.7189,1.7189,2.5783,-19.3610,-12.9073,12.9073,-12.9073,-12.9073,-19.3610
7.752000,15.0732,-79.9512,79.9512,10.0488,-79.9512,15.0732,2.4949,1.6633,-1.6633,1.6633,1.6633,2.4949,-22.3051,-14.8700,14.8700,-14.8700,-14.8700,-22.3051
7.756000,15.0829,-79.9447,79.9447,10.0553,-79.9447,15.0829,2.4001,1.6000,-1.6000,1.6000,1.6000,2.4001,-25.0742,-16.7162,16.7162,-16.7162,-16.7162,-25.0742
7.760000,15.0923,-79.9384,79.9384,10.0616,-79.9384,15.0923,2.2946,1.5297,-1.5297,1.5297,1.5297,2.2946,-27.6430,-18.4287,18.4287,-18.4287,-18.4287,-27.6430
7.764000,15.1013,-79.9325,79.9325,10.0675,-79.9325,15.1013,2.1792,1.4528,-1.4528,1.4528,1.4528,2.1792,-29.9857,-19.9905,19.9905,-19.9905,-19.9905,-29.9857
7.768000,15.1098,-79.9268,79.9268,10.0732,-79.9268,15.1098,2.0550,1.3700,-1.3700,1.3700,1.3700,2.0550,-32.0769,-21.3846,21.3846,-21.3846,-21.3846,-32.0769
7.772000,15.1177,-79.9215,79.9215,10.0785,-79.9215,15.1177,1.9230,1.2820,-1.2820,1.2820,1.2820,1.9230,-33.8910,-22.5940,22.5940,-22.5940,-22.5940,-33.8910
7.776000,15.1251,-79.9166,79.9166,10.0834,-79.9166,15.1251,1.7843,1.1895,-1.1895,1.1895,1.1895,1.7843,-35.4025,-23.6016,23.6016,-23.6016,-23.6016,-35.4025
7.780000,15.1320,-79.9120,79.9120,10.0880,-79.9120,15.1320,1.6402,1.0935,-1.0935,1.0935,1.0935,1.6402,-36.5857,-24.3905,24.3905,-24.3905,-24.3905,-36.5857
7.784000,15.1383,-79.9078,79.9078,10.0922,-79.9078,15.1383,1.4921,0.9947,-0.9947,0.9947,0.9947,1.4921,-37.4151,-24.9434,24.9434,-24.9434,-24.9434,-37.4151
7.788000,15.1439,-79.9041,79.9041,10.0959,-79.9041,15.1439,1.3414,0.8942,-0.8942,0.8942,0.8942,1.3414,-37.8653,-25.2435,25.2435,-25.2435,-25.2435,-37.8653
7.792000,15.1490,-79.9007,79.9007,10.0993,-79.9007,15.1490,1.1897,0.7931,-0.7931,0.7931,0.7931,1.1897,-37.9105,-25.2737,25.2737,-25.2737,-25.2737,-37.9105
7.796000,15.1534,-79.8977,79.8977,10.1023,-79.8977,15.1534,1.0387,0.6924,-0.6924,0.6924,0.6924,1.0387,-37.5253,-25.0169,25.0169,-25.0169,-25.0169,-37.5253
7.800000,15.1573,-79.8951,79.8951,10.1049,-79.8951,15.1573,0.8901,0.5934,-0.5934,0.5934,0.5934,0.8901,-36.6841,-24.4561,24.4561,-24.4561,-24.4561,-36.6841
7.804000,15.1606,-79.8930,79.8930,10.1070,-79.8930,15.1606,0.7458,0.4972,-0.4972,0.4972,0.4972,0.7458,-35.3614,-23.5743,23.5743,-23.5743,-23.5743,-35.3614
7.808000,15.1633,-79.8912,79.8912,10.1088,-79.8912,15.1633,0.6079,0.4052,-0.4052,0.4052,0.4052,0.6079,-33.5316,-22.3544,22.3544,-22.3544,-22.3544,-33.5316
7.812000,15.1654,-79.8897,79.8897,10.1103,-79.8897,15.1654,0.4783,0.3189,-0.3189,0.3189,0.3189,0.4783,-31.1691,-20.7794,20.7794,-20.7794,-20.7794,-31.1691
7.816000,15.1671,-79.8886,79.8886,10.1114,-79.8886,15.1671,0.3593,0.2395,-0.2395,0.2395,0.2395,0.3593,-28.2484,-18.8322,18.8322,-18.8322,-18.8322,-28.2484
7.820000,15.1683,-79.8878,79.8878,10.1122,-79.8878,15.1683,0.2531,0.1687,-0.1687,0.1687,0.1687,0.2531,-24.7439,-16.4959,16.4959,-16.4959,-16.4959,-24.7439
7.824000,15.1692,-79.8872,79.8872,10.1128,-79.8872,15.1692,0.1621,0.1081,-0.1081,0.1081,0.1081,0.1621,-20.6301,-13.7534,13.7534,-13.7534,-13.7534,-20.6301
7.828000,15.1697,-79.8869,79.8869,10.1131,-79.8869,15.1697,0.0889,0.0593,-0.0593,0.0593,0.0593,0.0889,-15.8814,-10.5876,10.5876,-10.5876,-10.5876,-15.8814
7.832000,15.1699,-79.8867,79.8867,10.1133,-79.8867,15.1699,0.0359,0.0240,-0.0240,0.0240,0.0240,0.0359,-10.4723,-6.9815,6.9815,-6.9815,-6.9815,-10.4723
7.836000,15.1700,-79.8867,79.8867,10.1133,-79.8867,15.1700,0.0060,0.0040,-0.0040,0.0040,0.0040,0.0060,-4.3772,-2.9181,2.9181,-2.9181,-2.9181,-4.3772
7.840000,15.1700,-79.8867,79.8867,10.1133,-79.8867,15.1700,0.0018,0.0012,-0.0012,0.0012,0.0012,0.0018,2.3387,1.5591,-1.5591,1.5591,1.5591,2.3387
7.844000,15.1700,-79.8867,79.8867,10.1133,-79.8867,15.1700,0.0241,0.0160,-0.0160,0.0160,0.0160,0.0241,8.6692,5.7795,-5.7795,5.7795,5.7795,8.6692
7.848000,15.1702,-79.8865,79.8865,10.1135,-79.8865,15.1702,0.0702,0.0468,-0.0468,0.0468,0.0468,0.0702,14.3030,9.5354,-9.5354,9.5354,9.5354,14.3030
7.852000,15.1706,-79.8863,79.8863,10.1137,-79.8863,15.1706,0.1376,0.0917,-0.0917,0.0917,0.0917,0.1376,19.2659,12.8439,-12.8439,12.8439,12.8439,19.2659
7.856000,15.1713,-79.8858,79.8858,10.1142,-79.8858,15.1713,0.2235,0.1490,-0.1490,0.1490,0.1490,0.2235,23.5835,15.7223,-15.7223,15.7223,15.7223,23.5835
7.860000,15.1724,-79.8851,79.8851,10.1149,-79.8851,15.1724,0.3254,0.2170,-0.2170,0.2170,0.2170,0.3254,27.2814,18.1876,-18.1876,18.1876,18.1876,27.2814
7.864000,15.1739,-79.8840,79.8840,10.1160,-79.8840,15.1739,0.4410,0.2940,-0.2940,0.2940,0.2940,0.4410,30.3855,20.2570,-20.2570,20.2570,20.2570,30.3855
7.868000,15.1760,-79.8827,79.8827,10.1173,-79.8827,15.1760,0.5678,0.3785,-0.3785,0.3785,0.3785,0.5678,32.9213,21.9475,-21.9475,21.9475,21.9475,32.9213
7.872000,15.1785,-79.8810,79.8810,10.1190,-79.8810,15.1785,0.7036,0.4691,-0.4691,0.4691,0.4691,0.7036,34.9145,23.2764,-23.2764,23.2764,23.2764,34.9145
7.876000,15.1816,-79.8789,79.8789,10.1211,-79.8789,15.1816,0.8464,0.5643,-0.5643,0.5643,0.5643,0.8464,36.3910,24.2606,-24.2606,24.2606,24.2606,36.3910
7.880000,15.1853,-79.8765,79.8765,10.1235,-79.8765,15.1853,0.9941,0.6627,-0.6627,0.6627,0.6627,0.9941,37.3762,24.9175,-24.9175,24.9175,24.9175,37.3762
7.884000,15.1896,-79.8736,79.8736,10.1264,-79.8736,15.1896,1.1448,0.7632,-0.7632,0.7632,0.7632,1.1448,37.8960,25.2640,-25.2640,25.2640,25.2640,37.8960
7.888000,15.1944,-79.8704,79.8704,10.1296,-79.8704,15.1944,1.2967,0.8644,-0.8644,0.8644,0.8644,1.2967,37.9761,25.3174,-25.3174,25.3174,25.3174,37.9761
7.892000,15.1999,-79.8667,79.8667,10.1333,-79.8667,15.1999,1.4480,0.9653,-0.9653,0.9653,0.9653,1.4480,37.6420,25.0947,-25.0947,25.0947,25.0947,37.6420
7.896000,15.2060,-79.8627,79.8627,10.1373,-79.8627,15.2060,1.5973,1.0648,-1.0648,1.0648,1.0648,1.5973,36.9195,24.6130,-24.6130,24.6130,24.6130,36.9195
7.900000,15.2127,-79.8582,79.8582,10.1418,-79.8582,15.2127,1.7429,1.1619,-1.1619,1.1619,1.1619,1.7429,35.8343,23.8896,-23.8896,23.8896,23.8896,35.8343
7.904000,15.2200,-79.8534,79.8534,10.1466,-79.8534,15.2200,1.8835,1.2557,-1.2557,1.2557,1.2557,1.8835,34.4122,22.9414,-22.9414,22.9414,22.9414,34.4122
7.908000,15.2278,-79.8482,79.8482,10.1518,-79.8482,15.2278,2.0178,1.3452,-1.3452,1.3452,1.3452,2.0178,32.6786,21.7858,-21.7858,21.7858,21.7858,32.6786
7.912000,15.2361,-79.8426,79.8426,10.1574,-79.8426,15.2361,2.1446,1.4297,-1.4297,1.4297,1.4297,2.1446,30.6595,20.4396,-20.4396,20.4396,20.4396,30.6595
7.916000,15.2449,-79.8367,79.8367,10.1633,-79.8367,15.2449,2.2627,1.5085,-1.5085,1.5085,1.5085,2.2627,28.3804,18.9202,-18.9202,18.9202,18.9202,28.3804
7.920000,15.2542,-79.8305,79.8305,10.1695,-79.8305,15.2542,2.3713,1.5809,-1.5809,1.5809,1.5809,2.3713,25.8670,17.2447,-17.2447,17.2447,17.2447,25.8670
7.924000,15.2639,-79.8241,79.8241,10.1759,-79.8241,15.2639,2.4694,1.6463,-1.6463,1.6463,1.6463,2.4694,23.1450,15.4300,-15.4300,15.4300,15.4300,23.1450
7.928000,15.2739,-79.8174,79.8174,10.1826,-79.8174,15.2739,2.5562,1.7041,-1.7041,1.7041,1.7041,2.5562,20.2402,13.4935,-13.4935,13.4935,13.4935,20.2402
7.932000,15.2843,-79.8105,79.8105,10.1895,-79.8105,15.2843,2.6311,1.7541,-1.7541,1.7541,1.7541,2.6311,17.1782,11.4521,-11.4521,11.4521,11.4521,17.1782
7.936000,15.2949,-79.8034,79.8034,10.1966,-79.8034,15.2949,2.6935,1.7956,-1.7956,1.7956,1.7956,2.6935,13.9847,9.3231,-9.3231,9.3231,9.3231,13.9847
7.940000,15.3058,-79.7961,79.7961,10.2039,-79.7961,15.3058,2.7428,1.8286,-1.8286,1.8286,1.8286,2.7428,10.6854,7.1236,-7.1236,7.1236,7.1236,10.6854
7.944000,15.3169,-79.7888,79.7888,10.2112,-79.7888,15.3169,2.7789,1.8526,-1.8526,1.8526,1.8526,2.7789,7.3059,4.8706,-4.8706,4.8706,4.8706,7.3059
7.948000,15.3280,-79.7813,79.7813,10.2187,-79.7813,15.3280,2.8012,1.8675,-1.8675,1.8675,1.8675,2.8012,3.8720,2.5814,-2.5814,2.5814,2.5814,3.8720
7.952000,15.3393,-79.7738,79.7738,10.2262,-79.7738,15.3393,2.8098,1.8732,-1.8732,1.8732,1.8732,2.8098,0.4094,0.2730,-0.2730,0.2730,0.2730,0.4094
7.956000,15.3505,-79.7663,79.7663,10.2337,-79.7663,15.3505,2.8045,1.8697,-1.8697,1.8697,1.8697,2.8045,-3.0562,-2.0375,2.0375,-2.0375,-2.0375,-3.0562
7.960000,15.3617,-79.7589,79.7589,10.2411,-79.7589,15.3617,2.7854,1.8569,-1.8569,1.8569,1.8569,2.7854,-6.4993,-4.3328,4.3328,-4.3328,-4.3328,-6.4993
7.964000,15.3728,-79.7515,79.7515,10.2485,-79.7515,15.3728,2.7526,1.8351,-1.8351,1.8351,1.8351,2.7526,-9.8939,-6.5960,6.5960,-6.5960,-6.5960,-9.8939
7.968000,15.3837,-79.7442,79.7442,10.2558,-79.7442,15.3837,2.7063,1.8042,-1.8042,1.8042,1.8042,2.7063,-13.2145,-8.8097,8.8097,-8.8097,-8.8097,-13.2145
7.972000,15.3944,-79.7371,79.7371,10.2629,-79.7371,15.3944,2.6470,1.7647,-1.7647,1.7647,1.7647,2.6470,-16.4354,-10.9569,10.9569,-10.9569,-10.9569,-16.4354
7.976000,15.4048,-79.7301,79.7301,10.2699,-79.7301,15.4048,2.5750,1.7167,-1.7167,1.7167,1.7167,2.5750,-19.5308,-13.0205,13.0205,-13.0205,-13.0205,-19.5308
7.980000,15.4150,-79.7233,79.7233,10.2767,-79.7233,15.4150,2.4909,1.6606,-1.6606,1.6606,1.6606,2.4909,-22.4751,-14.9834,14.9834,-14.9834,-14.9834,-22.4751
7.984000,15.4248,-79.7168,79.7168,10.2832,-79.7168,15.4248,2.3954,1.5970,-1.5970,1.5970,1.5970,2.3954,-25.2425,-16.8283,16.8283,-16.8283,-16.8283,-25.2425
7.988000,15.4341,-79.7106,79.7106,10.2894,-79.7106,15.4341,2.2893,1.5262,-1.5262,1.5262,1.5262,2.2893,-27.8075,-18.5383,18.5383,-18.5383,-18.5383,-27.8075
7.992000,15.4431,-79.7046,79.7046,10.2954,-79.7046,15.4431,2.1733,1.4488,-1.4488,1.4488,1.4488,2.1733,-30.1442,-20.0962,20.0962,-20.0962,-20.0962,-30.1442
7.996000,15.4515,-79.6990,79.6990,10.3010,-79.6990,15.4515,2.0484,1.3656,-1.3656,1.3656,1.3656,2.0484,-32.2271,-21.4847,21.4847,-21.4847,-21.4847,-32.2271
8.000000,15.4594,-79.6937,79.6937,10.3063,-79.6937,15.4594,1.9158,1.2772,-1.2772,1.2772,1.2772,1.9158,-34.0304,-22.6869,22.6869,-22.6869,-22.6869,-34.0304
8.004000,15.4668,-79.6888,79.6888,10.3112,-79.6888,15.4668,1.7766,1.1844,-1.1844,1.1844,1.1844,1.7766,-35.5284,-23.6856,23.6856,-23.6856,-23.6856,-35.5284
